Source,Target,combined_score
YAL059W,YER006W,720
YAL059W,YNR038W,900
YAL059W,YFR001W,900
YAL059W,YER002W,900
YAL059W,YDR500C,900
YAL059W,YNL002C,900
YAL059W,YNL110C,900
YAL059W,YOL077C,900
YAL059W,YMR049C,900
YAL059W,YLL034C,900
YAL059W,YNL224C,900
YAL059W,YPL211W,900
YAL059W,YLR002C,900
YAL059W,YHR088W,900
YAL059W,YLR074C,900
YAL059W,YLR397C,900
YAL059W,YNR053C,943
YAL059W,YDR087C,900
YAL059W,YKR081C,720
YAL059W,YDR101C,943
YAL059W,YGL078C,900
YAL059W,YJL177W,900
YAL059W,YDL031W,720
YAL059W,YLR221C,900
YAL059W,YBL028C,720
YAL059W,YGR103W,900
YAL059W,YLL008W,900
YAL059W,YAL025C,900
YAL059W,YER126C,926
YAL059W,YMR290C,900
YAL059W,YHR052W,900
YAL059W,YHR066W,900
YAL059W,YOR272W,900
YAL059W,YKL009W,936
YAL059W,YOR206W,900
YAL059W,YLR185W,900
YAL059W,YCL054W,900
YAL059W,YDL191W,900
YAL059W,YPR016C,900
YAL059W,YPR143W,900
YAL059W,YNL061W,900
YAL059W,YPL093W,926
YAL059W,YDR471W,900
YAL059W,YOR294W,900
YAL059W,YLR009W,926
YAL059W,YDR496C,900
YAL059W,YKL180W,900
YAL059W,YKL172W,900
YAL059W,YDR060W,900
YAL059W,YOL127W,900
YAL060W,YAL061W,951
YAL061W,YAL060W,951
YAL062W,YOR375C,949
YAL062W,YDL171C,911
YAL062W,YDL215C,900
YAR002C-A,YGL002W,833
YAR002C-A,YML012W,892
YAR002C-A,YGL200C,878
YAR002C-A,YAL007C,831
YAR002W,YGL172W,900
YAR002W,YNL189W,752
YAR002W,YKR082W,780
YAR002W,YIL149C,985
YAR002W,YFR002W,944
YAR002W,YGR119C,943
YAR002W,YPL169C,779
YAR002W,YMR047C,943
YAR002W,YIL115C,926
YAR002W,YDL088C,900
YAR002W,YDR192C,900
YAR002W,YMR153W,900
YAR002W,YOR098C,993
YAR002W,YKL068W,943
YAR002W,YJL041W,943
YAR002W,YGL092W,900
YAR002W,YLR335W,993
YAR002W,YPL020C,725
YAR002W,YKR095W,977
YAR002W,YLR347C,935
YAR003W,YKR094C,922
YAR003W,YBR258C,996
YAR003W,YNL030W,895
YAR003W,YPL138C,999
YAR003W,YLR167W,972
YAR003W,YIL148W,926
YAR003W,YHR119W,999
YAR003W,YBR009C,895
YAR003W,YBL003C,826
YAR003W,YNL317W,734
YAR003W,YDR469W,999
YAR003W,YBR010W,886
YAR003W,YBR175W,999
YAR003W,YLL039C,971
YAR003W,YNL031C,834
YAR003W,YKL018W,998
YAR003W,YLR015W,999
YAR003W,YKL089W,725
YAR007C,YKL045W,900
YAR007C,YHR164C,848
YAR007C,YIR008C,900
YAR007C,YNL102W,910
YAR007C,YBR136W,894
YAR007C,YJL173C,999
YAR007C,YBR170C,900
YAR007C,YBL035C,900
YAR007C,YIR002C,822
YAR007C,YKL017C,900
YAR007C,YMR190C,871
YAR007C,YDR499W,730
YAR007C,YLR318W,718
YAR007C,YJR006W,900
YAR007C,YGR048W,900
YAR007C,YML032C,855
YAR007C,YNL312W,999
YAR007C,YDL126C,900
YAR007C,YDL102W,915
YAR007C,YDR097C,805
YAR007C,YJR043C,939
YAR008W,YLR105C,963
YAR008W,YPL083C,973
YAR008W,YHR062C,900
YAR008W,YML091C,900
YAR008W,YMR059W,933
YAR008W,YNL221C,900
YAR008W,YIR015W,900
YAR008W,YBR167C,900
YAR008W,YNL282W,900
YAR008W,YBL018C,900
YAR008W,YAL033W,900
YAR008W,YGR030C,900
YAR008W,YDR478W,720
YAR008W,YBR257W,900
YAR008W,YLR145W,900
YAR014C,YGR238C,982
YAR014C,YHR158C,990
YAR019C,YGR092W,714
YAR019C,YCR033W,900
YAR019C,YOR373W,944
YAR033W,YGL051W,811
YAR035W,YML042W,900
YAR035W,YER024W,945
YAR042W,YER120W,899
YAR042W,YHR195W,976
YAR050W,YDL233W,728
YAR071W,YBR093C,945
YAR071W,YDR236C,900
YAR071W,YDR481C,900
YAR071W,YDL024C,900
YAR071W,YPR073C,900
YAR071W,YBR092C,900
YAR071W,YHR215W,907
YBL002W,YBR107C,800
YBL002W,YKL049C,922
YBL002W,YDR254W,800
YBL002W,YEL032W,900
YBL002W,YLR315W,800
YBL002W,YBR010W,995
YBL002W,YIL150C,900
YBL002W,YNL273W,900
YBL002W,YPL018W,800
YBL002W,YPR179C,800
YBL002W,YMR048W,900
YBL002W,YML069W,941
YBL002W,YNL021W,918
YBL002W,YOL006C,954
YBL002W,YDR318W,800
YBL002W,YGL207W,971
YBL002W,YLR442C,944
YBL002W,YKL089W,864
YBL002W,YPR135W,900
YBL002W,YDR489W,943
YBL002W,YBR202W,900
YBL002W,YBR245C,721
YBL002W,YBR009C,997
YBL002W,YLR381W,800
YBL002W,YDR383C,800
YBL002W,YLR274W,941
YBL002W,YML065W,928
YBL002W,YOL012C,782
YBL002W,YDR225W,996
YBL002W,YDR013W,900
YBL002W,YCL061C,900
YBL002W,YOL146W,900
YBL002W,YPR046W,800
YBL002W,YPR019W,926
YBL002W,YNL030W,994
YBL002W,YJR135C,800
YBL002W,YDR295C,800
YBL002W,YNL031C,992
YBL002W,YBR211C,886
YBL002W,YOR207C,712
YBL002W,YGR179C,800
YBL002W,YBL003C,996
YBL002W,YLR103C,900
YBL002W,YBL023C,926
YBL002W,YDR224C,991
YBL002W,YGL201C,900
YBL002W,YJL072C,900
YBL003C,YMR223W,833
YBL003C,YCR052W,899
YBL003C,YMR091C,906
YBL003C,YDR318W,800
YBL003C,YNL021W,832
YBL003C,YOL006C,926
YBL003C,YML069W,991
YBL003C,YGR275W,852
YBL003C,YMR048W,900
YBL003C,YPR179C,800
YBL003C,YDR489W,900
YBL003C,YBR289W,909
YBL003C,YMR033W,876
YBL003C,YPR135W,900
YBL003C,YKL089W,938
YBL003C,YGL207W,997
YBL003C,YLR442C,960
YBL003C,YIL143C,800
YBL003C,YFL024C,943
YBL003C,YOR210W,832
YBL003C,YEL032W,939
YBL003C,YDR359C,813
YBL003C,YDR254W,800
YBL003C,YGL066W,800
YBL003C,YKL049C,960
YBL003C,YBR107C,800
YBL003C,YHR119W,912
YBL003C,YPL138C,809
YBL003C,YLR167W,942
YBL003C,YOR224C,832
YBL003C,YPL018W,800
YBL003C,YBL006C,800
YBL003C,YIL150C,900
YBL003C,YNL273W,900
YBL003C,YBR154C,875
YBL003C,YHR056C,800
YBL003C,YPR086W,800
YBL003C,YBR010W,997
YBL003C,YLR315W,800
YBL003C,YPL047W,900
YBL003C,YER171W,804
YBL003C,YDR225W,994
YBL003C,YBR175W,817
YBL003C,YBL002W,996
YBL003C,YDR013W,900
YBL003C,YLR357W,886
YBL003C,YDR460W,800
YBL003C,YLR274W,939
YBL003C,YHR143W-A,832
YBL003C,YNR023W,809
YBL003C,YDR383C,800
YBL003C,YOL005C,829
YBL003C,YLR381W,800
YBL003C,YLR321C,936
YBL003C,YKR062W,800
YBL003C,YJR082C,866
YBL003C,YBR245C,920
YBL003C,YBR202W,926
YBL003C,YBR009C,997
YBL003C,YGR186W,800
YBL003C,YJL168C,942
YBL003C,YLR005W,800
YBL003C,YPL122C,900
YBL003C,YML065W,949
YBL003C,YOL012C,700
YBL003C,YGR005C,800
YBL003C,YLL039C,936
YBL003C,YML010W,856
YBL003C,YER148W,907
YBL003C,YLR033W,886
YBL003C,YBR211C,800
YBL003C,YNL031C,992
YBL003C,YHL025W,809
YBL003C,YKL058W,800
YBL003C,YPR056W,800
YBL003C,YPR034W,806
YBL003C,YPR019W,943
YBL003C,YNL030W,994
YBL003C,YPR046W,800
YBL003C,YHR090C,860
YBL003C,YFL039C,808
YBL003C,YOL146W,900
YBL003C,YCL061C,900
YBL003C,YDR295C,800
YBL003C,YJR135C,800
YBL003C,YHR099W,879
YBL003C,YML127W,902
YBL003C,YOR151C,835
YBL003C,YDR311W,800
YBL003C,YGL070C,832
YBL003C,YGL097W,899
YBL003C,YPL016W,800
YBL003C,YKR048C,955
YBL003C,YOR290C,850
YBL003C,YDR079C-A,800
YBL003C,YJL176C,860
YBL003C,YJL072C,900
YBL003C,YAR003W,826
YBL003C,YKR008W,833
YBL003C,YCR020W-B,800
YBL003C,YGL201C,900
YBL003C,YLR015W,825
YBL003C,YGR063C,832
YBL003C,YDR303C,909
YBL003C,YKR094C,912
YBL003C,YGR002C,800
YBL003C,YLR103C,900
YBL003C,YPR187W,832
YBL003C,YIL021W,832
YBL003C,YKL028W,800
YBL003C,YER164W,933
YBL003C,YDL140C,832
YBL003C,YOR244W,943
YBL003C,YJL081C,896
YBL003C,YIL148W,935
YBL003C,YGR179C,800
YBL003C,YFL049W,800
YBL003C,YDR404C,832
YBL003C,YFR037C,811
YBL003C,YDR224C,997
YBL003C,YBR111W-A,825
YBL003C,YDR469W,825
YBL003C,YDR440W,928
YBL003C,YJL140W,832
YBL003C,YIL126W,915
YBL003C,YBL023C,943
YBL004W,YLL011W,995
YBL004W,YCR057C,995
YBL004W,YGR118W,896
YBL004W,YLR367W,883
YBL004W,YDR398W,992
YBL004W,YOR061W,900
YBL004W,YPL266W,950
YBL004W,YDL111C,825
YBL004W,YIL127C,800
YBL004W,YNL096C,948
YBL004W,YOR145C,977
YBL004W,YDR280W,921
YBL004W,YNL224C,900
YBL004W,YDR025W,969
YBL004W,YJR002W,994
YBL004W,YBL072C,977
YBL004W,YHR169W,800
YBL004W,YER131W,720
YBL004W,YLR175W,720
YBL004W,YOL021C,800
YBL004W,YOR039W,900
YBL004W,YGL019W,900
YBL004W,YCR035C,800
YBL004W,YOR369C,875
YBL004W,YLR222C,995
YBL004W,YKL099C,995
YBL004W,YOL142W,800
YBL004W,YER082C,995
YBL004W,YGL123W,926
YBL004W,YPL217C,987
YBL004W,YFL002C,926
YBL004W,YIL035C,900
YBL004W,YJL191W,988
YBL004W,YKL078W,809
YBL004W,YPR137W,995
YBL004W,YHR203C,966
YBL004W,YDL014W,995
YBL004W,YDR174W,900
YBL004W,YLR186W,992
YBL004W,YGR081C,900
YBL004W,YGL171W,800
YBL004W,YKR060W,954
YBL004W,YMR093W,992
YBL004W,YGR158C,800
YBL004W,YJR145C,966
YBL004W,YGR128C,994
YBL004W,YNL132W,996
YBL004W,YGR214W,793
YBL004W,YGR271C-A,720
YBL004W,YDR299W,987
YBL004W,YER102W,969
YBL004W,YJL190C,913
YBL004W,YER127W,967
YBL004W,YGR195W,800
YBL004W,YDR339C,995
YBL004W,YOR078W,994
YBL004W,YMR128W,987
YBL004W,YDR324C,995
YBL004W,YNR024W,800
YBL004W,YGL189C,720
YBL004W,YMR290C,793
YBL004W,YDL153C,992
YBL004W,YNL178W,926
YBL004W,YIL091C,900
YBL004W,YJR123W,980
YBL004W,YOR001W,855
YBL004W,YPR132W,896
YBL004W,YOR004W,900
YBL004W,YJL069C,992
YBL004W,YCR031C,991
YBL004W,YEL026W,992
YBL004W,YMR229C,989
YBL004W,YPL204W,720
YBL004W,YHR081W,800
YBL004W,YGR251W,900
YBL004W,YLR051C,932
YBL004W,YDL083C,969
YBL004W,YCL031C,992
YBL004W,YDL148C,996
YBL004W,YOR096W,992
YBL004W,YOR056C,900
YBL004W,YER074W,896
YBL004W,YMR049C,900
YBL004W,YDR083W,720
YBL004W,YMR014W,900
YBL004W,YOL010W,991
YBL004W,YPR144C,995
YBL004W,YDL213C,972
YBL004W,YHR069C,800
YBL004W,YIL019W,874
YBL004W,YLR197W,994
YBL004W,YJL109C,996
YBL004W,YOR287C,919
YBL004W,YHR021C,891
YBL004W,YHR196W,997
YBL004W,YOL121C,923
YBL004W,YBR247C,995
YBL004W,YMR143W,969
YBL004W,YPL081W,992
YBL004W,YKL156W,919
YBL004W,YGR145W,987
YBL004W,YHR065C,800
YBL004W,YDR449C,995
YBL004W,YLR129W,995
YBL004W,YHR148W,992
YBL004W,YDL060W,720
YBL004W,YML093W,995
YBL004W,YDR450W,923
YBL004W,YBR048W,969
YBL004W,YNL308C,900
YBL004W,YNL232W,820
YBL004W,YJL050W,800
YBL004W,YPL126W,995
YBL004W,YJL010C,900
YBL004W,YLR441C,977
YBL004W,YPR112C,900
YBL004W,YGR095C,800
YBL004W,YJL033W,720
YBL004W,YDR060W,956
YBL004W,YLR340W,720
YBL004W,YBR189W,948
YBL004W,YOR272W,900
YBL004W,YOR206W,900
YBL004W,YIL069C,896
YBL004W,YML026C,896
YBL004W,YGR103W,900
YBL004W,YOR167C,896
YBL004W,YGR090W,995
YBL004W,YPL090C,989
YBL004W,YKL143W,900
YBL004W,YLR409C,995
YBL004W,YBR118W,734
YBL004W,YLR003C,720
YBL004W,YNL075W,995
YBL004W,YOR310C,995
YBL004W,YCL059C,995
YBL004W,YGL120C,763
YBL004W,YPL012W,815
YBL004W,YML063W,854
YBL004W,YLR264W,896
YBL004W,YDR064W,985
YBL004W,YBR181C,992
YBL004W,YDR021W,720
YBL005W,YGL013C,900
YBL006C,YMR091C,990
YBL006C,YHR056C,979
YBL006C,YLR321C,984
YBL006C,YDR303C,981
YBL006C,YDR225W,800
YBL006C,YCR052W,980
YBL006C,YMR033W,986
YBL006C,YNL030W,800
YBL006C,YGR056W,900
YBL006C,YFR037C,993
YBL006C,YBR010W,852
YBL006C,YCR020W-B,988
YBL006C,YPR034W,979
YBL006C,YNL031C,800
YBL006C,YBL003C,800
YBL006C,YBR009C,852
YBL006C,YKR008W,991
YBL006C,YLR357W,984
YBL006C,YML127W,986
YBL006C,YIL126W,994
YBL006C,YGR275W,983
YBL006C,YLR033W,991
YBL007C,YJL201W,734
YBL007C,YOR181W,991
YBL007C,YNL094W,727
YBL007C,YDR172W,706
YBL007C,YHR114W,705
YBL007C,YPR171W,846
YBL007C,YCR088W,702
YBL007C,YIR006C,991
YBL007C,YLR167W,900
YBL007C,YFR024C-A,972
YBL007C,YKR094C,900
YBL007C,YIL148W,900
YBL007C,YLL039C,960
YBL007C,YHR016C,776
YBL007C,YNL084C,994
YBL008W,YOR038C,998
YBL008W,YBR215W,996
YBL008W,YJR140C,998
YBL008W,YJL115W,989
YBL011W,YKR067W,900
YBL014C,YPR010C,800
YBL014C,YBL025W,900
YBL014C,YJL148W,800
YBL014C,YMR270C,900
YBL014C,YML043C,999
YBL014C,YOR295W,900
YBL014C,YDR156W,800
YBL014C,YBR154C,800
YBL014C,YKL125W,896
YBL014C,YJL025W,999
YBL014C,YOR224C,800
YBL014C,YPR110C,800
YBL014C,YLR141W,900
YBL014C,YNL248C,800
YBL014C,YNL113W,800
YBL014C,YPR187W,800
YBL014C,YOR340C,800
YBL014C,YJR063W,800
YBL014C,YOR341W,800
YBL014C,YOR210W,800
YBL014C,YHR143W-A,800
YBL016W,YDR480W,723
YBL016W,YBR091C,734
YBL016W,YNL053W,951
YBL016W,YER075C,835
YBL016W,YGR040W,947
YBL016W,YJL128C,749
YBL016W,YDL159W,999
YBL016W,YLR362W,921
YBL016W,YJL157C,965
YBL016W,YDR103W,997
YBL017C,YMR297W,887
YBL018C,YDL208W,736
YBL018C,YLR105C,900
YBL018C,YER146W,720
YBL018C,YPL083C,900
YBL018C,YLR438C-A,720
YBL018C,YHR062C,998
YBL018C,YLR197W,900
YBL018C,YML091C,900
YBL018C,YER127W,900
YBL018C,YMR059W,900
YBL018C,YNL221C,996
YBL018C,YBR167C,993
YBL018C,YER112W,720
YBL018C,YNL282W,994
YBL018C,YDL014W,900
YBL018C,YGR030C,995
YBL018C,YBR257W,995
YBL018C,YNL147W,720
YBL018C,YOR310C,900
YBL018C,YDR378C,720
YBL018C,YEL026W,926
YBL018C,YHR089C,720
YBL018C,YAR008W,900
YBL018C,YPR137W,900
YBL018C,YIR015W,995
YBL018C,YAL033W,997
YBL018C,YDR478W,979
YBL018C,YBL026W,720
YBL018C,YHR072W-A,720
YBL018C,YLR175W,720
YBL018C,YLR145W,982
YBL019W,YKL114C,900
YBL021C,YOR358W,998
YBL021C,YKL109W,943
YBL021C,YGL237C,998
YBL023C,YJR046W,999
YBL023C,YBR060C,994
YBL023C,YDR225W,943
YBL023C,YDR328C,800
YBL023C,YOL006C,900
YBL023C,YML069W,958
YBL023C,YBL002W,926
YBL023C,YOR060C,900
YBL023C,YJL194W,998
YBL023C,YKL108W,943
YBL023C,YPR162C,994
YBL023C,YNL031C,908
YBL023C,YMR048W,994
YBL023C,YDR489W,998
YBL023C,YDR013W,997
YBL023C,YLR002C,935
YBL023C,YNL261W,997
YBL023C,YPR135W,990
YBL023C,YJL072C,998
YBL023C,YNL182C,926
YBL023C,YNL262W,963
YBL023C,YGL207W,945
YBL023C,YDL017W,952
YBL023C,YJL115W,825
YBL023C,YJL090C,841
YBL023C,YGL201C,999
YBL023C,YLR274W,998
YBL023C,YPR019W,998
YBL023C,YNL030W,909
YBL023C,YEL032W,999
YBL023C,YLR103C,999
YBL023C,YOR080W,886
YBL023C,YBR202W,996
YBL023C,YBR009C,948
YBL023C,YBL003C,943
YBL023C,YOL146W,997
YBL023C,YCL061C,961
YBL023C,YJL106W,734
YBL023C,YDR224C,943
YBL023C,YGL113W,841
YBL023C,YHR118C,997
YBL023C,YIL150C,976
YBL023C,YNL273W,995
YBL023C,YPR175W,834
YBL023C,YML065W,996
YBL023C,YDR052C,960
YBL023C,YLL004W,994
YBL023C,YBR010W,947
YBL025W,YBL014C,900
YBL025W,YNL030W,940
YBL025W,YER148W,902
YBL025W,YMR270C,999
YBL025W,YJL025W,900
YBL025W,YBR009C,966
YBL025W,YOR295W,999
YBL025W,YLR141W,999
YBL025W,YML043C,900
YBL025W,YBR010W,965
YBL025W,YNL031C,939
YBL026W,YBR055C,993
YBL026W,YGR091W,994
YBL026W,YGR030C,720
YBL026W,YGL173C,804
YBL026W,YBL018C,720
YBL026W,YPR094W,831
YBL026W,YPR082C,981
YBL026W,YEL026W,982
YBL026W,YBR257W,720
YBL026W,YLR438C-A,999
YBL026W,YMR240C,896
YBL026W,YNL221C,720
YBL026W,YOR308C,995
YBL026W,YHR072W-A,720
YBL026W,YLR117C,734
YBL026W,YNL282W,720
YBL026W,YCR077C,997
YBL026W,YLR016C,831
YBL026W,YER146W,999
YBL026W,YNL138W-A,831
YBL026W,YJL124C,997
YBL026W,YHR165C,994
YBL026W,YOR310C,720
YBL026W,YDR378C,999
YBL026W,YJL203W,834
YBL026W,YOL149W,718
YBL026W,YGR074W,993
YBL026W,YHR062C,720
YBL026W,YPR182W,989
YBL026W,YLR145W,720
YBL026W,YLR175W,720
YBL026W,YIR005W,800
YBL026W,YOR319W,831
YBL026W,YPR178W,996
YBL026W,YPR137W,720
YBL026W,YDR473C,998
YBL026W,YIR009W,834
YBL026W,YFL017W-A,982
YBL026W,YER029C,994
YBL026W,YHR089C,720
YBL026W,YKL173W,994
YBL026W,YDL098C,989
YBL026W,YDL014W,720
YBL026W,YBR167C,720
YBL026W,YGR006W,900
YBL026W,YGR075C,991
YBL026W,YER127W,720
YBL026W,YDL030W,831
YBL026W,YML049C,834
YBL026W,YAL033W,720
YBL026W,YOR159C,991
YBL026W,YBR152W,979
YBL026W,YLR275W,997
YBL026W,YNL147W,999
YBL026W,YLR147C,995
YBL026W,YER112W,998
YBL026W,YER172C,995
YBL026W,YLR197W,720
YBL026W,YDR478W,720
YBL026W,YDL043C,831
YBL026W,YGL174W,800
YBL026W,YMR268C,997
YBL026W,YJR022W,999
YBL026W,YPL213W,895
YBL026W,YCR020C-A,862
YBL026W,YDL208W,730
YBL026W,YMR288W,869
YBL027W,YML063W,874
YBL027W,YLR264W,874
YBL027W,YPL220W,874
YBL027W,YEL057C,800
YBL027W,YLR287C-A,874
YBL027W,YFL034C-A,894
YBL027W,YPL198W,879
YBL027W,YOR253W,800
YBL027W,YGR103W,866
YBL027W,YML024W,907
YBL027W,YLR075W,922
YBL027W,YNL061W,822
YBL027W,YNL135C,800
YBL027W,YBR084C-A,800
YBL027W,YOR272W,818
YBL027W,YPL226W,800
YBL027W,YHR013C,800
YBL027W,YBL087C,874
YBL027W,YLR340W,922
YBL027W,YGL103W,922
YBL027W,YGR027C,874
YBL027W,YDL061C,874
YBL027W,YKL180W,874
YBL027W,YLR441C,907
YBL027W,YDL082W,874
YBL027W,YOR294W,800
YBL027W,YJR094W-A,910
YBL027W,YER006W,826
YBL027W,YDR450W,911
YBL027W,YIL133C,874
YBL027W,YKL156W,907
YBL027W,YER056C-A,874
YBL027W,YJL136C,922
YBL027W,YBR267W,822
YBL027W,YGR173W,800
YBL027W,YPL081W,922
YBL027W,YMR143W,874
YBL027W,YER002W,818
YBL027W,YNL182C,800
YBL027W,YHR141C,834
YBL027W,YOL121C,907
YBL027W,YLR249W,800
YBL027W,YGL147C,874
YBL027W,YMR121C,874
YBL027W,YCR072C,800
YBL027W,YMR049C,818
YBL027W,YHR085W,800
YBL027W,YNL110C,909
YBL027W,YER074W,874
YBL027W,YOL040C,942
YBL027W,YLR397C,800
YBL027W,YOR133W,872
YBL027W,YFR032C-A,922
YBL027W,YLR074C,823
YBL027W,YHR088W,865
YBL027W,YLR002C,818
YBL027W,YMR242C,874
YBL027W,YHR081W,800
YBL027W,YDR418W,874
YBL027W,YLR167W,942
YBL027W,YLR344W,911
YBL027W,YDR087C,800
YBL027W,YKR081C,886
YBL027W,YNL178W,943
YBL027W,YMR290C,867
YBL027W,YER126C,901
YBL027W,YPL143W,874
YBL027W,YDL133C-A,800
YBL027W,YHL015W,942
YBL027W,YLR387C,822
YBL027W,YBL028C,818
YBL027W,YJL190C,907
YBL027W,YPR016C,935
YBL027W,YDL191W,874
YBL027W,YNL023C,800
YBL027W,YGR214W,907
YBL027W,YLR325C,942
YBL027W,YMR116C,974
YBL027W,YOL127W,942
YBL027W,YKL172W,818
YBL027W,YEL034W,939
YBL027W,YOR298C-A,823
YBL027W,YER036C,800
YBL027W,YGR034W,874
YBL027W,YLR150W,901
YBL027W,YFR031C-A,874
YBL027W,YGR169C-A,821
YBL027W,YJL191W,894
YBL027W,YFL002C,928
YBL027W,YGL123W,942
YBL027W,YLR106C,800
YBL027W,YOR369C,942
YBL027W,YER131W,874
YBL027W,YFR001W,800
YBL027W,YBL072C,907
YBL027W,YDR025W,888
YBL027W,YDL081C,863
YBL027W,YDL184C,800
YBL027W,YNL301C,874
YBL027W,YOR293W,907
YBL027W,YGL213C,800
YBL027W,YBR181C,912
YBL027W,YDR064W,942
YBL027W,YPL131W,922
YBL027W,YPR072W,800
YBL027W,YKR084C,819
YBL027W,YDR101C,945
YBL027W,YHR197W,800
YBL027W,YBR191W,874
YBL027W,YPL090C,874
YBL027W,YLR029C,874
YBL027W,YAL025C,818
YBL027W,YOR167C,874
YBL027W,YPL146C,944
YBL027W,YML026C,874
YBL027W,YDR412W,852
YBL027W,YIL069C,874
YBL027W,YPR102C,874
YBL027W,YOR206W,866
YBL027W,YGL195W,800
YBL027W,YBR189W,894
YBL027W,YGL135W,874
YBL027W,YLR009W,918
YBL027W,YGL030W,922
YBL027W,YPL249C-A,874
YBL027W,YLR398C,800
YBL027W,YPL093W,947
YBL027W,YJL050W,800
YBL027W,YGL099W,826
YBL027W,YBL092W,922
YBL027W,YBR048W,888
YBL027W,YGR148C,893
YBL027W,YGL029W,800
YBL027W,YOL039W,857
YBL027W,YMR194W,874
YBL027W,YER117W,874
YBL027W,YNL069C,874
YBL027W,YKR057W,809
YBL027W,YHR021C,874
YBL027W,YJL189W,927
YBL027W,YHL033C,878
YBL027W,YIL052C,874
YBL027W,YLR388W,874
YBL027W,YDL075W,923
YBL027W,YOL077C,818
YBL027W,YPR043W,879
YBL027W,YNL302C,874
YBL027W,YOR096W,907
YBL027W,YOL120C,874
YBL027W,YDL083C,874
YBL027W,YHL001W,874
YBL027W,YOR063W,925
YBL027W,YOR091W,800
YBL027W,YGR085C,874
YBL027W,YIL148W,835
YBL027W,YNL001W,819
YBL027W,YJL177W,874
YBL027W,YDR385W,950
YBL027W,YCR031C,922
YBL027W,YGL076C,879
YBL027W,YPR132W,874
YBL027W,YOR001W,800
YBL027W,YJR123W,969
YBL027W,YAL035W,871
YBL027W,YGL189C,874
YBL027W,YDL040C,800
YBL027W,YBR031W,878
YBL027W,YKL006W,874
YBL027W,YKR094C,835
YBL027W,YIR026C,800
YBL027W,YJL122W,800
YBL027W,YDR086C,883
YBL027W,YCL054W,909
YBL027W,YLR185W,874
YBL027W,YER102W,874
YBL027W,YKL009W,874
YBL027W,YIL018W,874
YBL027W,YDR447C,874
YBL027W,YHR052W,825
YBL027W,YJR145C,874
YBL027W,YHR203C,874
YBL027W,YDL136W,874
YBL027W,YNL067W,874
YBL027W,YHR010W,874
YBL027W,YDR049W,800
YBL027W,YER019C-A,834
YBL027W,YGL111W,800
YBL027W,YDR500C,874
YBL027W,YIL161W,800
YBL027W,YGL031C,893
YBL027W,YLL045C,878
YBL027W,YHR170W,830
YBL027W,YNL162W,834
YBL027W,YLR448W,874
YBL027W,YOR312C,874
YBL027W,YLR048W,874
YBL027W,YNL002C,880
YBL027W,YLR061W,894
YBL027W,YML073C,874
YBL027W,YPR189W,800
YBL027W,YGR118W,874
YBL027W,YNR053C,871
YBL027W,YOR182C,874
YBL027W,YDR012W,878
YBL027W,YGR245C,800
YBL027W,YAL036C,800
YBL027W,YEL054C,874
YBL027W,YGL173C,800
YBL027W,YBR283C,834
YBL027W,YPL211W,818
YBL028C,YDR500C,746
YBL028C,YLR106C,904
YBL028C,YNR038W,727
YBL028C,YFR001W,941
YBL028C,YDL136W,948
YBL028C,YFR031C-A,800
YBL028C,YGL111W,950
YBL028C,YFL002C,957
YBL028C,YHR010W,818
YBL028C,YNR053C,959
YBL028C,YPL211W,950
YBL028C,YEL054C,800
YBL028C,YGR245C,800
YBL028C,YNL162W,800
YBL028C,YHR170W,800
YBL028C,YNL224C,720
YBL028C,YNL301C,823
YBL028C,YML073C,823
YBL028C,YLR061W,823
YBL028C,YNL002C,944
YBL028C,YOR312C,818
YBL028C,YER126C,963
YBL028C,YMR290C,963
YBL028C,YKL006W,823
YBL028C,YBR031W,818
YBL028C,YLL008W,727
YBL028C,YPL143W,823
YBL028C,YDR418W,800
YBL028C,YDL031W,727
YBL028C,YHR081W,800
YBL028C,YKR081C,966
YBL028C,YDR087C,950
YBL028C,YOR001W,800
YBL028C,YGL076C,818
YBL028C,YLR344W,823
YBL028C,YJL177W,746
YBL028C,YKL172W,959
YBL028C,YOL127W,948
YBL028C,YDR471W,746
YBL028C,YDR496C,720
YBL028C,YJL122W,800
YBL028C,YPR016C,952
YBL028C,YPR143W,720
YBL028C,YHR052W,950
YBL028C,YIL018W,800
YBL028C,YLR325C,822
YBL028C,YKL009W,950
YBL028C,YLR185W,947
YBL028C,YDL191W,948
YBL028C,YCL054W,950
YBL028C,YNL182C,800
YBL028C,YER002W,950
YBL028C,YHR141C,800
YBL028C,YIL133C,813
YBL028C,YER006W,951
YBL028C,YER117W,818
YBL028C,YMR194W,818
YBL028C,YKR063C,720
YBL028C,YBR267W,720
YBL028C,YER056C-A,947
YBL028C,YGL029W,941
YBL028C,YOL120C,823
YBL028C,YLR397C,941
YBL028C,YMR242C,818
YBL028C,YOR063W,917
YBL028C,YLR002C,950
YBL028C,YHR088W,950
YBL028C,YLR074C,941
YBL028C,YFR032C-A,800
YBL028C,YDL075W,823
YBL028C,YLL034C,720
YBL028C,YGL147C,826
YBL028C,YJL189W,829
YBL028C,YHL033C,823
YBL028C,YPR043W,800
YBL028C,YNL110C,950
YBL028C,YHR085W,800
YBL028C,YOL077C,950
YBL028C,YMR049C,950
YBL028C,YCR072C,800
YBL028C,YBR191W,818
YBL028C,YHR197W,800
YBL028C,YGR103W,950
YBL028C,YBL027W,818
YBL028C,YAL025C,950
